2021-03-11 04:47:30,756 INFO    MainThread:6668 [internal.py:wandb_internal():91] W&B internal server running at pid: 6668, started at: 2021-03-11 04:47:30.751934
2021-03-11 04:53:50,470 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: defer
2021-03-11 04:53:50,470 INFO    SenderThread:6668 [sender.py:send_request_defer():217] handle sender defer: 5
2021-03-11 04:53:50,470 INFO    SenderThread:6668 [sender.py:send_request_defer():253] send defer: 6
2021-03-11 04:53:50,473 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: defer
2021-03-11 04:53:50,473 INFO    HandlerThread:6668 [handler.py:handle_request_defer():115] handle defer: 6
2021-03-11 04:53:50,473 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:50,473 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: defer
2021-03-11 04:53:50,473 INFO    SenderThread:6668 [sender.py:send_request_defer():217] handle sender defer: 6
2021-03-11 04:53:51,191 INFO    SenderThread:6668 [sender.py:send_request_defer():253] send defer: 7
2021-03-11 04:53:51,192 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: defer
2021-03-11 04:53:51,192 INFO    HandlerThread:6668 [handler.py:handle_request_defer():115] handle defer: 7
2021-03-11 04:53:51,192 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:51,192 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: defer
2021-03-11 04:53:51,192 INFO    SenderThread:6668 [sender.py:send_request_defer():217] handle sender defer: 7
2021-03-11 04:53:51,192 INFO    SenderThread:6668 [sender.py:send_request_defer():253] send defer: 8
2021-03-11 04:53:51,193 DEBUG   SenderThread:6668 [sender.py:send():122] send: final
2021-03-11 04:53:51,193 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: defer
2021-03-11 04:53:51,194 INFO    HandlerThread:6668 [handler.py:handle_request_defer():115] handle defer: 8
2021-03-11 04:53:51,194 DEBUG   SenderThread:6668 [sender.py:send():122] send: footer
2021-03-11 04:53:51,194 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:51,194 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: defer
2021-03-11 04:53:51,194 INFO    SenderThread:6668 [sender.py:send_request_defer():217] handle sender defer: 8
2021-03-11 04:53:51,675 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:53:51,675 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:51,675 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:53:53,677 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:53:53,677 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:53,677 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:53:55,686 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:53:55,686 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:55,686 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:53:57,703 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:53:57,703 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:57,703 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:53:59,716 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:53:59,716 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:53:59,716 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:54:01,726 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:54:01,726 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:54:01,726 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:54:03,730 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-11 04:54:03,730 DEBUG   SenderThread:6668 [sender.py:send():122] send: request
2021-03-11 04:54:03,730 DEBUG   SenderThread:6668 [sender.py:send_request():131] send_request: poll_exit
2021-03-11 04:54:03,733 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: get_summary
2021-03-11 04:54:03,734 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: sampled_history
2021-03-11 04:54:03,735 DEBUG   HandlerThread:6668 [handler.py:handle_request():101] handle_request: shutdown
2021-03-11 04:54:03,735 INFO    HandlerThread:6668 [handler.py:finish():535] shutting down handler
2021-03-11 04:54:04,298 INFO    WriterThread:6668 [datastore.py:close():258] close: C:\Users\Arnesh Kumar Bose\Desktop\CS6910 Assignments\wandb\run-20210311_044729-5guei0h0\run-5guei0h0.wandb
2021-03-11 04:54:04,736 INFO    SenderThread:6668 [sender.py:finish():833] shutting down sender
2021-03-11 04:54:04,737 INFO    MainThread:6668 [internal.py:handle_exit():78] Internal process exited
